sigma,alpha,lam,kappa,trials,E_gen_mean,E_gen_se,E_gen_q10,E_gen_q90,E_acc_mean,E_acc_se,E_acc_q10,E_acc_q90,R2_gen_mean,R2_gen_se,R2_gen_q10,R2_gen_q90,R2_acc_mean,R2_acc_se,R2_acc_q10,R2_acc_q90,slope_gen_mean,slope_gen_se,slope_gen_q10,slope_gen_q90,slope_acc_mean,slope_acc_se,slope_acc_q10,slope_acc_q90
1.3177044300762262,0.0031622776601683794,3.162277660168379e-06,0.002418121213553206,100,0.0027086353191253694,3.855530651164671e-05,0.00222823444243372,0.00320337287441633,0.6809569934339451,0.004487146162369817,0.6236872438394758,0.7424212916625207,0.9972913646808744,3.855530651164535e-05,0.9967966271255837,0.9977717655575661,-23.251815080171838,0.9020788099062742,-37.781931411160194,-13.107447353920424,0.9980277468616886,0.000273549348574987,0.9951214165229259,1.0010840892995736,0.17525130565557234,0.0027461352293816905,0.13836133463263386,0.2102612845084604
1.3177044300762262,0.005623413251903491,5.623413251903491e-06,0.002422726717790359,100,0.002525703092535815,3.2477438044399386e-05,0.0021019938522682698,0.00293610064069467,0.6531467250620863,0.004167199849874545,0.6007937386363309,0.710767264733182,0.9974742969074641,3.24774380443982e-05,0.9970638993593053,0.9978980061477317,-17.932596458277047,0.6176560948603717,-27.861437901922827,-10.879341931136597,0.9982157663105052,0.0002524714171243642,0.9952962762609642,1.0011568911661837,0.19223945341393242,0.0026007466702982684,0.15692987384620877,0.22489137340854434
1.3177044300762262,0.01,1e-05,0.0024309039856894956,100,0.002311480442465146,2.6753352700439126e-05,0.0019812102767812804,0.00267120922580948,0.6145412650589482,0.0037522661248642424,0.5689158172944957,0.6644959926026865,0.9976885195575348,2.6753352700439505e-05,0.9973287907741905,0.9980187897232188,-12.774865800162875,0.3824754586277348,-18.450585244760198,-8.421393776267939,0.9984415785851537,0.00023660830076836984,0.9955443256113536,1.001130223219382,0.21643998590207458,0.0024099318189093983,0.18483380192346474,0.24573493632512475
1.3177044300762262,0.01778279410038923,1.778279410038923e-05,0.0024454060781381646,100,0.002077341618947327,2.167109436516569e-05,0.0018257540097800199,0.00238320731552613,0.5647080726589735,0.003250757629214418,0.5237150241030871,0.606877361987745,0.9979226583810525,2.167109436516569e-05,0.9976167926844738,0.99817424599022,-8.415884558046121,0.21493353571692048,-11.42839069888465,-5.859257541907109,0.9986962424268618,0.00022333861046431588,0.9958755437711635,1.001228290211941,0.24884085286071755,0.002174248570903104,0.2209767874004948,0.2763184753738273
1.3177044300762262,0.03162277660168379,3.162277660168379e-05,0.002471072997608249,100,0.001839556280422351,1.748623431386167e-05,0.00161398819294982,0.0020958863033143102,0.5062015771272119,0.0027552221291200158,0.4684730396317595,0.541189856555607,0.9981604437195776,1.748623431386152e-05,0.9979041136966857,0.9983860118070501,-5.194769952929249,0.11520191206909383,-6.744819650734119,-3.704903610124471,0.9989638371765686,0.00021111136561232144,0.9961730852720746,1.0013025594434914,0.2887846345646992,0.0019443809119466422,0.26434393686643676,0.3155490966125428
1.3177044300762262,0.056234132519034905,5.623413251903491e-05,0.002516344834334929,100,0.0016091054039374566,1.4165301883819016e-05,0.0014324469705759401,0.00181798284698249,0.4426130597159586,0.002378015140424899,0.41117508589508167,0.47390581631563194,0.9983908945960626,1.4165301883818684e-05,0.9981820171530175,0.9985675530294241,-3.000769902947291,0.06311252518905962,-3.88112563541691,-2.1945243589743724,0.999234237633833,0.000199050747616962,0.9967671504560022,1.00152384104903,0.3349479775192153,0.001794681002510596,0.31159182639402627,0.358771305267352
1.3177044300762262,0.1,0.0001,0.0025957504318907827,100,0.0013881777022349232,1.1473778035325414e-05,0.00124082767245666,0.00154565028174297,0.3750811565483695,0.002102537401942701,0.3454527817065299,0.4023809070417819,0.9986118222977649,1.1473778035326268e-05,0.9984543497182569,0.9987591723275433,-1.5206729778797667,0.035746379057625524,-2.0093355127503907,-1.0327012333759498,0.9995102635588633,0.00018656920553408233,0.997425691217046,1.0015724197433125,0.387801840162079,0.00172494953646831,0.3656649885241793,0.412247772612198
1.3177044300762262,0.1778279410038923,0.0001778279410038923,0.002733831122360797,100,0.0011758270301357261,9.228577621175375e-06,0.00106349978647914,0.00129190341438571,0.30223191029475843,0.0018208683664600674,0.27456349230251686,0.32560747612865565,0.9988241729698641,9.228577621173215e-06,0.9987080965856143,0.9989365002135209,-0.5016903258039409,0.019742261227864474,-0.7660836590071354,-0.21173634349169296,0.999803040400072,0.00017340058973371655,0.9979218180354249,1.001656707911219,0.4504934451494367,0.0016650187945167114,0.42937974511228594,0.47601202459191644
1.3177044300762262,0.31622776601683794,0.00031622776601683794,0.002971067102487075,100,0.000975183801506201,7.382880873828757e-06,0.00087988369134393,0.00106975944509488,0.2242920010255942,0.0014688737736073337,0.20238166775351696,0.24203341420598481,0.9990248161984937,7.3828808738279675e-06,0.998930240554905,0.999120116308656,0.18619923866341823,0.009997127504559777,0.06223321804724547,0.33128659789370357,1.0001245845204871,0.00015982294273098573,0.998530705507105,1.0017850854207766,0.5266592811723164,0.0015588292851568112,0.5080310929043738,0.5501317190718784
1.3177044300762262,0.5623413251903491,0.0005623413251903491,0.003372760918043371,100,0.0007955700820765449,5.958764712376161e-06,0.00071874912935265,0.00086400882820592,0.14702222418962832,0.0010573225557728805,0.132781860811335,0.1595816530339805,0.9992044299179232,5.958764712376598e-06,0.999135991171794,0.9992812508706473,0.6117602194186404,0.004493728585553738,0.5574896111314837,0.6713295479443151,1.00048737507173,0.00014666455600323072,0.9990486718191961,1.0019453192611893,0.6168129488107733,0.0013850135489010948,0.600523303881069,0.6356075456404681
