sigma,ratio,alpha,lam,kappa,E_gen,E_acc,R2_gen,R2_acc,slope_acc,slope_gen,E_acc_dist,E_acc_dist_se,R2_acc_dist,R2_acc_dist_se,slope_acc_dist,slope_acc_dist_se
1.3177044300762262,0.001,6.918309709189363e-05,6.918309709189362e-08,0.0024123258316080423,0.0009316909343127098,0.2802013522662543,0.9990683090656873,-0.2649010310526789,0.4706595119714965,0.9999573669506039,0.28024079380095945,7.248658152615184e-05,-0.26652270195356054,0.0006960305035441756,0.470658546441985,6.84867442707448e-05
1.3177044300762262,0.001,7.413102413009176e-05,7.413102413009177e-08,0.0024123351088214725,0.0009316869007095686,0.28019932742699866,0.9990683130992905,-0.2648816102406766,0.47066142458063887,0.999957374292863,0.28023876915088985,7.248640524463e-05,-0.2665032565795303,0.0006960203241783224,0.47066045895470365,6.848682519909555e-05
1.3177044300762262,0.001,7.943282347242822e-05,7.943282347242822e-08,0.002412345049511507,0.0009316825786856135,0.2801971577956323,0.9990683174213144,-0.2648608009489166,0.470663473964216,0.9999573821601739,0.2802365997222392,7.24862163545144e-05,-0.2664824209697382,0.0006960094170423469,0.4706625082349587,6.84869119132137e-05
1.3177044300762262,0.001,8.51138038202376e-05,8.511380382023759e-08,0.0024123557011260883,0.0009316779476220588,0.28019483302014037,0.9990683220523779,-0.2648385039459724,0.4706656699021493,0.9999573905900703,0.28023427516395344,7.248601395389033e-05,-0.26646009576720264,0.0006959977301238437,0.4706647040621843,6.848700482657149e-05
1.3177044300762262,0.001,9.120108393559096e-05,9.120108393559096e-08,0.0024123671145060885,0.0009316729854267728,0.28019234200863347,0.9990683270145733,-0.26481461291396036,0.4706680228735151,0.9999573996227734,0.28023178438518026,7.248579707631548e-05,-0.2664361745195911,0.0006959852076960127,0.4706670569149272,6.848710438216491e-05
1.3177044300762262,0.001,9.772372209558111e-05,9.772372209558111e-08,0.002412379344127903,0.0009316676684291076,0.28018967287651536,0.9990683323315709,-0.26478901394336396,0.47067054410649384,0.999957409301394,0.28022911550243557,7.24855646862012e-05,-0.26641054317335,0.0006959717900528266,0.4706695780207996,6.848721105461784e-05
1.3177044300762262,0.001,0.00010471285480508996,1.0471285480508996e-07,0.0024123924483633644,0.0009316619712671903,0.2801868128898788,0.9990683380287328,-0.26476158499193647,0.47067324563188867,0.9999574196720886,0.2802262557829954,7.248531567386291e-05,-0.2663830795318288,0.0006959574132253532,0.470672279410004,6.848732535243623e-05
1.3177044300762262,0.001,0.0001122018454301963,1.122018454301963e-07,0.0024124064897582476,0.0009316558667673702,0.2801837484048613,0.9990683441332326,-0.2647321953051005,0.47067614034047045,0.9999574307843688,0.2802231915842793,7.248504885021887e-05,-0.2663536526751662,0.0006959420086780605,0.4706751739726536,6.848744782042183e-05
1.3177044300762262,0.001,0.00012022644346174131,1.2022644346174132e-07,0.00241242153533067,0.0009316493258146892,0.2801804648026727,0.9990683506741853,-0.26470070479518193,0.47067924204441713,0.9999574426912236,0.2802199082888541,7.248476294110201e-05,-0.26632212233844316,0.0006959255029832606,0.4706782755202377,6.848757904225755e-05
1.3177044300762262,0.001,0.00012882495516931337,1.2882495516931338e-07,0.0024124376568908207,0.0009316423172146543,0.28017694642000857,0.9990683576827853,-0.26466696337671825,0.47068256554312465,0.9999574554494665,0.2802163902348843,7.24844565811737e-05,-0.26628833824644954,0.0006959078174728547,0.47068159885140015,6.848771964327558e-05
