geometry_id,subject,unit,model,layer,score_hash,split_hash,seed_hash,n_total,n_pcs,n_train,config_path,cache_path,xtransform_path,readout_path
resnet50__.layer3.Bottleneck1__3b0fa710da,leap_250426-250501,282,resnet50,.layer3.Bottleneck1,5bd2447ede37cceb,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_Ch282_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit282_resnet50.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_Ch282_Xtfmer_.layer3.Bottleneck1_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_Ch282_readout_.layer3.Bottleneck1_pca750_RidgeCV.pth
resnet50__.layer3.Bottleneck1__3b0fa710da,leap_250426-250501,286,resnet50,.layer3.Bottleneck1,5bd2447ede37cceb,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_Ch286_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit286_resnet50.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_Ch286_Xtfmer_.layer3.Bottleneck1_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_Ch286_readout_.layer3.Bottleneck1_pca750_RidgeCV.pth
resnet50__.layer3.Bottleneck1__3b0fa710da,leap_250426-250501,306,resnet50,.layer3.Bottleneck1,5bd2447ede37cceb,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_Ch306_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit306_resnet50.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_Ch306_Xtfmer_.layer3.Bottleneck1_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_Ch306_readout_.layer3.Bottleneck1_pca750_RidgeCV.pth
resnet50__.layer3.Bottleneck1__3b0fa710da,leap_250426-250501,342,resnet50,.layer3.Bottleneck1,5bd2447ede37cceb,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_Ch342_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit342_resnet50.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_Ch342_Xtfmer_.layer3.Bottleneck1_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_Ch342_readout_.layer3.Bottleneck1_pca750_RidgeCV.pth
resnet50__.layer3.Bottleneck0__0088b97a86,leap_250426-250501,81,resnet50,.layer3.Bottleneck0,0a48763eb59d4873,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_Ch81_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit81_resnet50.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_Ch81_Xtfmer_.layer3.Bottleneck0_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_Ch81_readout_.layer3.Bottleneck0_pca750_RidgeCV.pth
resnet50_clip__.layer3.Bottleneck2__a2882187a5,leap_250426-250501,282,resnet50_clip,.layer3.Bottleneck2,c30ce5c80cd9ed3a,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_clip_Ch282_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit282_resnet50_clip.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_clip_Ch282_Xtfmer_.layer3.Bottleneck2_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_clip_Ch282_readout_.layer3.Bottleneck2_pca750_RidgeCV.pth
resnet50_clip__.layer2.Bottleneck1__945c5fe34c,leap_250426-250501,286,resnet50_clip,.layer2.Bottleneck1,8bffe3a5e404278c,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_clip_Ch286_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit286_resnet50_clip.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_clip_Ch286_Xtfmer_.layer2.Bottleneck1_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_clip_Ch286_readout_.layer2.Bottleneck1_pca750_RidgeCV.pth
resnet50_clip__.layer3.Bottleneck0__3af83ac7d7,leap_250426-250501,306,resnet50_clip,.layer3.Bottleneck0,47f46bea834fe9c6,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_clip_Ch306_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit306_resnet50_clip.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_clip_Ch306_Xtfmer_.layer3.Bottleneck0_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_clip_Ch306_readout_.layer3.Bottleneck0_pca750_RidgeCV.pth
resnet50_clip__.layer2.Bottleneck1__945c5fe34c,leap_250426-250501,342,resnet50_clip,.layer2.Bottleneck1,8bffe3a5e404278c,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_clip_Ch342_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit342_resnet50_clip.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_clip_Ch342_Xtfmer_.layer2.Bottleneck1_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_clip_Ch342_readout_.layer2.Bottleneck1_pca750_RidgeCV.pth
resnet50_clip__.layer3.Bottleneck1__16a06b893f,leap_250426-250501,81,resnet50_clip,.layer3.Bottleneck1,be90151fa13f497a,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_clip_Ch81_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit81_resnet50_clip.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_clip_Ch81_Xtfmer_.layer3.Bottleneck1_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_clip_Ch81_readout_.layer3.Bottleneck1_pca750_RidgeCV.pth
resnet50_dino__.layer4.Bottleneck0__6379bde673,leap_250426-250501,282,resnet50_dino,.layer4.Bottleneck0,821305d785e80d1b,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_dino_Ch282_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit282_resnet50_dino.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_dino_Ch282_Xtfmer_.layer4.Bottleneck0_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_dino_Ch282_readout_.layer4.Bottleneck0_pca750_RidgeCV.pth
resnet50_dino__.layer4.Bottleneck0__6379bde673,leap_250426-250501,286,resnet50_dino,.layer4.Bottleneck0,821305d785e80d1b,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_dino_Ch286_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit286_resnet50_dino.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_dino_Ch286_Xtfmer_.layer4.Bottleneck0_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_dino_Ch286_readout_.layer4.Bottleneck0_pca750_RidgeCV.pth
resnet50_dino__.layer3.Bottleneck2__c2bc25709f,leap_250426-250501,306,resnet50_dino,.layer3.Bottleneck2,c51891f088cc7f7f,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_dino_Ch306_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit306_resnet50_dino.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_dino_Ch306_Xtfmer_.layer3.Bottleneck2_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_dino_Ch306_readout_.layer3.Bottleneck2_pca750_RidgeCV.pth
resnet50_dino__.layer4.Bottleneck0__6379bde673,leap_250426-250501,342,resnet50_dino,.layer4.Bottleneck0,821305d785e80d1b,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_dino_Ch342_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit342_resnet50_dino.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_dino_Ch342_Xtfmer_.layer4.Bottleneck0_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_dino_Ch342_readout_.layer4.Bottleneck0_pca750_RidgeCV.pth
resnet50_dino__.layer3.Bottleneck2__c2bc25709f,leap_250426-250501,81,resnet50_dino,.layer3.Bottleneck2,c51891f088cc7f7f,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_dino_Ch81_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit81_resnet50_dino.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_dino_Ch81_Xtfmer_.layer3.Bottleneck2_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_dino_Ch81_readout_.layer3.Bottleneck2_pca750_RidgeCV.pth
resnet50_robust__.layer4.Bottleneck0__1fa2410d40,leap_250426-250501,282,resnet50_robust,.layer4.Bottleneck0,8d16ff2a4146ce7f,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_robust_Ch282_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit282_resnet50_robust.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_robust_Ch282_Xtfmer_.layer4.Bottleneck0_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_robust_Ch282_readout_.layer4.Bottleneck0_pca750_RidgeCV.pth
resnet50_robust__.layer4.Bottleneck0__1fa2410d40,leap_250426-250501,286,resnet50_robust,.layer4.Bottleneck0,8d16ff2a4146ce7f,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_robust_Ch286_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit286_resnet50_robust.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_robust_Ch286_Xtfmer_.layer4.Bottleneck0_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_robust_Ch286_readout_.layer4.Bottleneck0_pca750_RidgeCV.pth
resnet50_robust__.layer3.Bottleneck4__8e36524a3a,leap_250426-250501,306,resnet50_robust,.layer3.Bottleneck4,b19595978784cc58,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_robust_Ch306_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit306_resnet50_robust.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_robust_Ch306_Xtfmer_.layer3.Bottleneck4_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_robust_Ch306_readout_.layer3.Bottleneck4_pca750_RidgeCV.pth
resnet50_robust__.layer3.Bottleneck1__c25d5fc01c,leap_250426-250501,342,resnet50_robust,.layer3.Bottleneck1,bd1d14b491f14878,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_robust_Ch342_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit342_resnet50_robust.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_robust_Ch342_Xtfmer_.layer3.Bottleneck1_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_robust_Ch342_readout_.layer3.Bottleneck1_pca750_RidgeCV.pth
resnet50_robust__.layer3.Bottleneck4__8e36524a3a,leap_250426-250501,81,resnet50_robust,.layer3.Bottleneck4,b19595978784cc58,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_resnet50_robust_Ch81_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit81_resnet50_robust.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_robust_Ch81_Xtfmer_.layer3.Bottleneck4_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_resnet50_robust_Ch81_readout_.layer3.Bottleneck4_pca750_RidgeCV.pth
siglip2_vitb16__.trunk.blocks.Block2__02a22d2527,leap_250426-250501,282,siglip2_vitb16,.trunk.blocks.Block2,05ce62a97c572afd,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_siglip2_vitb16_Ch282_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit282_siglip2_vitb16.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_siglip2_vitb16_Ch282_Xtfmer_.trunk.blocks.Block2_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_siglip2_vitb16_Ch282_readout_.trunk.blocks.Block2_pca750_RidgeCV.pth
siglip2_vitb16__.trunk.blocks.Block2__02a22d2527,leap_250426-250501,286,siglip2_vitb16,.trunk.blocks.Block2,05ce62a97c572afd,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_siglip2_vitb16_Ch286_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit286_siglip2_vitb16.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_siglip2_vitb16_Ch286_Xtfmer_.trunk.blocks.Block2_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_siglip2_vitb16_Ch286_readout_.trunk.blocks.Block2_pca750_RidgeCV.pth
siglip2_vitb16__.trunk.blocks.Block2__02a22d2527,leap_250426-250501,306,siglip2_vitb16,.trunk.blocks.Block2,05ce62a97c572afd,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_siglip2_vitb16_Ch306_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit306_siglip2_vitb16.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_siglip2_vitb16_Ch306_Xtfmer_.trunk.blocks.Block2_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_siglip2_vitb16_Ch306_readout_.trunk.blocks.Block2_pca750_RidgeCV.pth
siglip2_vitb16__.trunk.blocks.Block2__02a22d2527,leap_250426-250501,342,siglip2_vitb16,.trunk.blocks.Block2,05ce62a97c572afd,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/leap_250426-250501/leap_250426-250501_siglip2_vitb16_Ch342_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/leap_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_leap_250426-250501_unit342_siglip2_vitb16.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_siglip2_vitb16_Ch342_Xtfmer_.trunk.blocks.Block2_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/leap_250426-250501/leap_250426-250501_siglip2_vitb16_Ch342_readout_.trunk.blocks.Block2_pca750_RidgeCV.pth
