pc,variance,mean_power,power_se,power_over_variance
1.690000000000000000e+02,3.561204693047725023e+00,1.430285060593792790e-01,1.943775863084300573e-02,4.016295562527006507e-02
1.700000000000000000e+02,3.551496963313923505e+00,1.585845745140098129e-01,1.709202711152119428e-02,4.465288191209195595e-02
1.710000000000000000e+02,3.533294258820664169e+00,1.503538293419822147e-01,1.792505948340799432e-02,4.255344115951639056e-02
1.720000000000000000e+02,3.527517343772939018e+00,1.572003900200554249e-01,2.129668173125357639e-02,4.456403036474317070e-02
1.730000000000000000e+02,3.511926082373590940e+00,1.821827493484936278e-01,3.368591879418419283e-02,5.187545098482326811e-02
1.740000000000000000e+02,3.499709719352285475e+00,1.684934573070545061e-01,2.284987929499583334e-02,4.814498081807731117e-02
1.750000000000000000e+02,3.487614345644244995e+00,1.870138283627052478e-01,3.276464265723626895e-02,5.362227867776457602e-02
1.760000000000000000e+02,3.472961039738639677e+00,1.679804044346971392e-01,2.190221172516058912e-02,4.836806474723327753e-02
1.770000000000000000e+02,3.466844034293913523e+00,1.565716996281899809e-01,2.081885577503040860e-02,4.516260266668693096e-02
1.780000000000000000e+02,3.451517565058201509e+00,1.873878200469158151e-01,2.860804573190202371e-02,5.429142877439071396e-02
1.790000000000000000e+02,3.450041606002351102e+00,1.535988839116660398e-01,2.085823391966406398e-02,4.452087871764679600e-02
1.800000000000000000e+02,3.445053189259319026e+00,1.431528104144712266e-01,2.319273943249590408e-02,4.155314955971662477e-02
1.810000000000000000e+02,3.433228540328789435e+00,1.513659812402512461e-01,2.317277752803026392e-02,4.408852468229668142e-02
1.820000000000000000e+02,3.422827040937146403e+00,1.634331681108883993e-01,2.468835206804295343e-02,4.774800659110765844e-02
1.830000000000000000e+02,3.405905959161642738e+00,1.527745410056147446e-01,2.384076731686324280e-02,4.485577195537715500e-02
1.840000000000000000e+02,3.390831677209722450e+00,1.532166906116863014e-01,1.868582597362398665e-02,4.518557840587551777e-02
1.850000000000000000e+02,3.380715826610943608e+00,1.711340576586379558e-01,2.476229524933630174e-02,5.062065740976348649e-02
1.860000000000000000e+02,3.376511728999592510e+00,1.572704966407378335e-01,2.907524407350801227e-02,4.657780255581538131e-02
1.870000000000000000e+02,3.369611556406493236e+00,1.509955298099590615e-01,1.594564740015730689e-02,4.481096033840397536e-02
1.880000000000000000e+02,3.362382739678051013e+00,1.562587426998794382e-01,1.551068312473916945e-02,4.647262218424344504e-02
1.890000000000000000e+02,3.350224665208947794e+00,1.485089929350569271e-01,1.849433413282382949e-02,4.432806983880129698e-02
1.900000000000000000e+02,3.330370101101598035e+00,1.543647185323213933e-01,2.172626974452802895e-02,4.635061985491091552e-02
1.910000000000000000e+02,3.318594975792894974e+00,1.588731662494314301e-01,2.143019925747413970e-02,4.787362344857183649e-02
1.920000000000000000e+02,3.313447973301273830e+00,1.545848594509565688e-01,1.978929283543626530e-02,4.665377597492188083e-02
1.930000000000000000e+02,3.291642748071837765e+00,1.574196220409845581e-01,2.717298956951219938e-02,4.782403015430427423e-02
1.940000000000000000e+02,3.288705199085246722e+00,1.523739506098408802e-01,3.008483892709261365e-02,4.633250516106572625e-02
1.950000000000000000e+02,3.280418009410782876e+00,1.558895767447278646e-01,2.377498707373339529e-02,4.752125378458344623e-02
1.960000000000000000e+02,3.276931775562479388e+00,1.515692819169333350e-01,2.385751112396906209e-02,4.625341395486231438e-02
1.970000000000000000e+02,3.257265634356542705e+00,1.631662248371076873e-01,2.605767427258095723e-02,5.009300534659660853e-02
1.980000000000000000e+02,3.248243555484152445e+00,1.695470450471943391e-01,2.996902675651488129e-02,5.219653087926261203e-02
1.990000000000000000e+02,3.240374680263379492e+00,1.715442671624205218e-01,2.801181195817259439e-02,5.293963942110463394e-02
2.000000000000000000e+02,3.235929261726417483e+00,1.545718832852717439e-01,2.133268456769219640e-02,4.776738636208793104e-02
2.010000000000000000e+02,3.229082837998866307e+00,1.643541520111123366e-01,2.944398387031017458e-02,5.089809096163238483e-02
2.020000000000000000e+02,3.213780562151073550e+00,1.397140154471083473e-01,1.647186206830681537e-02,4.347341479767798111e-02
2.030000000000000000e+02,3.212501033596634858e+00,1.766960830975437824e-01,2.541621476745304503e-02,5.500265408466478018e-02
2.040000000000000000e+02,3.190699982004411073e+00,1.553203602501786462e-01,2.331051103799712532e-02,4.867908644691994885e-02
2.050000000000000000e+02,3.183100745540639931e+00,1.418354758939064930e-01,1.947855484393447301e-02,4.455890253948471130e-02
2.060000000000000000e+02,3.175029371893584695e+00,1.406585446709485987e-01,1.949044238294494677e-02,4.430149400068698201e-02
2.070000000000000000e+02,3.172017827800731382e+00,1.720487070748974445e-01,2.405841685244796899e-02,5.423951453456511695e-02
2.080000000000000000e+02,3.162684906629266823e+00,1.565220153080668641e-01,2.236701986124766880e-02,4.949023375043871964e-02
2.090000000000000000e+02,3.158740905300292834e+00,1.361727570478000471e-01,1.686199361271481859e-02,4.310982164422075963e-02
2.100000000000000000e+02,3.144782870419559728e+00,1.556173610874030944e-01,2.937323590262961442e-02,4.948429430571194693e-02
2.110000000000000000e+02,3.141561867790183982e+00,1.423031430049750967e-01,1.927988461670860840e-02,4.529694113745816320e-02
2.120000000000000000e+02,3.127655638838267027e+00,1.359180337277687278e-01,2.002753742357182495e-02,4.345684097698618992e-02
2.130000000000000000e+02,3.117573997400229224e+00,1.385025060664776819e-01,2.049375666927610862e-02,4.442637325753168165e-02
2.140000000000000000e+02,3.112181996969497266e+00,1.488794377531755253e-01,1.887430851128522880e-02,4.783763864007555683e-02
