pc,variance,mean_power,power_se,power_over_variance
3.600000000000000000e+01,1.054079907299490344e+02,1.080669923389944032e+01,5.465088651245952001e+00,1.025225806797300798e-01
3.700000000000000000e+01,1.024470457663390732e+02,9.495199411370229825e+00,3.257912574461085065e+00,9.268397483151298577e-02
3.800000000000000000e+01,1.010837414997060790e+02,1.261669494624575449e+01,3.298333583597007124e+00,1.248142852555812893e-01
3.900000000000000000e+01,9.981772940308827913e+01,5.458475079268310992e+00,3.696046612771790585e-01,5.468442441949025040e-02
4.000000000000000000e+01,9.879579612761919805e+01,7.921660800686938231e+00,1.300027760905544394e+00,8.018216473962266888e-02
4.100000000000000000e+01,9.619991470440348280e+01,1.067144132725738714e+01,9.087050072906900366e-01,1.109298418823744525e-01
4.200000000000000000e+01,9.460933099543254343e+01,1.510610768114565694e+01,5.879944969105324937e+00,1.596682644534811735e-01
4.300000000000000000e+01,9.181063476077700614e+01,9.547552075482261813e+00,3.834149920336710426e+00,1.039917881012312889e-01
4.400000000000000000e+01,9.128614109804287580e+01,8.579236253362363840e+00,3.419514702875616763e-01,9.398180435897840468e-02
4.500000000000000000e+01,8.993871185495486031e+01,5.609488905393686942e+00,2.139738634805717243e+00,6.237012727556261876e-02
4.600000000000000000e+01,8.855914130691662933e+01,1.042299646905803101e+01,1.328828412534033103e-02,1.176953199324209803e-01
4.700000000000000000e+01,8.739795975322171273e+01,5.469678528264537043e+00,1.953380127807194055e+00,6.258359512863698182e-02
4.800000000000000000e+01,8.543698606390937300e+01,1.074708003661747213e+01,2.205851806929441050e+00,1.257895500735283500e-01
4.900000000000000000e+01,8.449703901338058643e+01,1.494179115298042504e+01,7.853621876256891454e+00,1.768321272253612075e-01
5.000000000000000000e+01,8.113523773467495914e+01,1.128185246791990082e+01,1.917372997835792958e+00,1.390499711705207586e-01
5.100000000000000000e+01,8.030093455762172994e+01,8.559994829427386875e+00,3.909705444130990415e+00,1.065989440419895934e-01
5.200000000000000000e+01,7.890655623320814982e+01,7.783953011058242666e+00,1.283939914578752450e+00,9.864773451844466301e-02
5.300000000000000000e+01,7.841847475998162054e+01,6.041517490431539628e+00,2.349782488409660086e+00,7.704201731700392741e-02
5.400000000000000000e+01,7.754081531904149927e+01,7.444802743156009761e+00,1.273284328117326503e+00,9.601140654150187859e-02
5.500000000000000000e+01,7.649297413742156948e+01,9.176835853035786528e+00,3.717304742496756464e+00,1.199696567759199473e-01
5.600000000000000000e+01,7.595523973003155049e+01,5.163653113979699505e+00,4.497535103287093050e-01,6.798284268910113892e-02
5.700000000000000000e+01,7.376623294252244989e+01,6.218689325947718061e+00,1.872526646836615072e+00,8.430265553608014273e-02
5.800000000000000000e+01,7.263049580817866513e+01,6.736453220792849805e+00,2.507554900014984156e+00,9.274965213763942951e-02
5.900000000000000000e+01,7.186622829333754225e+01,7.547848574181521109e+00,2.273903590372933881e+00,1.050263629165752999e-01
6.000000000000000000e+01,7.131948909002974801e+01,6.366902848461981179e+00,1.114970369787264826e+00,8.927297334428122011e-02
6.100000000000000000e+01,7.051451118390718875e+01,7.995239927372114863e+00,1.879301628763311749e+00,1.133843203779704711e-01
6.200000000000000000e+01,6.963442540440574646e+01,5.470662710827916442e+00,2.584617214110100369e-01,7.856261725513985494e-02
6.300000000000000000e+01,6.905829289115389713e+01,6.877065262887873232e+00,2.574189470970143390e+00,9.958348193933995451e-02
6.400000000000000000e+01,6.801223324831741479e+01,5.738026760789991521e+00,1.998645445834191126e+00,8.436756869664983893e-02
6.500000000000000000e+01,6.711861651602163192e+01,6.121703020472970103e+00,2.198247466239858117e+00,9.120722890662803783e-02
6.600000000000000000e+01,6.643509800935223097e+01,8.135814038431142592e+00,2.086323249193779539e+00,1.224625880326968702e-01
6.700000000000000000e+01,6.549862696488770553e+01,4.031695963395266702e+00,3.000408569811889303e-01,6.155390044369274394e-02
6.800000000000000000e+01,6.474448889559162978e+01,8.420592923385431305e+00,7.064546278425938297e-01,1.300588369299611469e-01
6.900000000000000000e+01,6.440683034277614638e+01,7.008437994685662531e+00,1.461155526138446792e+00,1.088151358696962667e-01
7.000000000000000000e+01,6.363709978811338885e+01,7.079773066160644390e+00,4.799834762086469531e-01,1.112522897764592483e-01
7.100000000000000000e+01,6.287542975909151011e+01,4.925552511437417458e+00,9.516686328663083172e-01,7.833827188632781768e-02
7.200000000000000000e+01,6.224708466004528162e+01,7.254211125872475741e+00,2.337711046055802377e+00,1.165389699050236455e-01
7.300000000000000000e+01,6.156716405624644750e+01,6.102799997464130044e+00,1.025951086375180399e+00,9.912426682328168148e-02
7.400000000000000000e+01,6.094977745185457962e+01,1.170928440204183474e+01,4.849408152391199600e+00,1.921136531021992166e-01
7.500000000000000000e+01,6.004071642358192662e+01,4.474500014157626993e+00,4.710003508317157639e-01,7.452442743338415221e-02
7.600000000000000000e+01,5.931080933387423926e+01,7.845416674510781618e+00,2.114302530563014315e+00,1.322763382024871592e-01
7.700000000000000000e+01,5.879886700722910575e+01,8.599460325117075143e+00,1.650560909316905578e+00,1.462521433288808681e-01
7.800000000000000000e+01,5.829508334246011714e+01,7.158202644995849795e+00,2.554943901781606463e+00,1.227925621607622447e-01
7.900000000000000000e+01,5.786441256013938528e+01,6.851433290259830500e+00,3.006471412394098319e+00,1.184049571597919348e-01
8.000000000000000000e+01,5.751308353194285417e+01,8.125212468739984928e+00,2.905144030785009157e+00,1.412758970613569864e-01
