pc,variance,mean_power,power_se,power_over_variance
2.320000000000000000e+02,1.818656007800319685e+01,1.112766748921076214e+03,4.988826666922590221e+02,6.118621356366217157e+01
2.330000000000000000e+02,1.812863517860409956e+01,9.228844727112591499e+02,3.435542243506072282e+02,5.090755391230290172e+01
2.340000000000000000e+02,1.809773373581648670e+01,9.719977117035186893e+02,3.815761899315358505e+02,5.370825573479831405e+01
2.350000000000000000e+02,1.803746528607182498e+01,1.062117532568540128e+03,3.646612169897053377e+02,5.888396821413074633e+01
2.360000000000000000e+02,1.800579576583502117e+01,8.695452284807558954e+02,3.203023155373060717e+02,4.829251868615930476e+01
2.370000000000000000e+02,1.793585839049573849e+01,9.212710755816151504e+02,3.189922965512068345e+02,5.136476077831876808e+01
2.380000000000000000e+02,1.790579133641893961e+01,1.010698206994862289e+03,4.165337182152909463e+02,5.644532475586171927e+01
2.390000000000000000e+02,1.780923987952956367e+01,9.977943354013325461e+02,3.905491911905792790e+02,5.602677835499454062e+01
2.400000000000000000e+02,1.780280517928997241e+01,1.060914028798582194e+03,4.532198908905057806e+02,5.959252028622685771e+01
2.410000000000000000e+02,1.772202795566823852e+01,8.617416786513507532e+02,3.049843808802698391e+02,4.862545532638831247e+01
2.420000000000000000e+02,1.761328092243222443e+01,1.130896793159422941e+03,4.811974762662533180e+02,6.420704910912515118e+01
2.430000000000000000e+02,1.758632420451334610e+01,9.445730378754606136e+02,3.851485708114602744e+02,5.371065760479076090e+01
2.440000000000000000e+02,1.754341820795047724e+01,8.725361855569329919e+02,2.974155300738293590e+02,4.973581403660032407e+01
2.450000000000000000e+02,1.752149850725722047e+01,9.459332279368533136e+02,3.699238905311429448e+02,5.398700502386012801e+01
2.460000000000000000e+02,1.750261100211302079e+01,8.364714605284709705e+02,2.946549299763420322e+02,4.779123871446877558e+01
2.470000000000000000e+02,1.745529772960500736e+01,1.013977636883675814e+03,3.899733973309847670e+02,5.808996515504413338e+01
2.480000000000000000e+02,1.741940655608302890e+01,1.051356351171254801e+03,4.666734758438627750e+02,6.035546318907808683e+01
2.490000000000000000e+02,1.738838661859547940e+01,9.600569710590701789e+02,3.732203873421298113e+02,5.521253881210385117e+01
2.500000000000000000e+02,1.736483539995943914e+01,1.056533672956485134e+03,4.584273312426098528e+02,6.084328751880671149e+01
2.510000000000000000e+02,1.730280198463741925e+01,9.678124767801097050e+02,3.684363422157105106e+02,5.593385843745990371e+01
2.520000000000000000e+02,1.724548478860841172e+01,8.560036126967473820e+02,3.650363096082191419e+02,4.963639023138303941e+01
2.530000000000000000e+02,1.723718916431484871e+01,9.095093157837233093e+02,3.182233121617524603e+02,5.276436355798819022e+01
2.540000000000000000e+02,1.717246530565715545e+01,9.887854112754621383e+02,3.888187462843492881e+02,5.757970062398232614e+01
2.550000000000000000e+02,1.714732331165646784e+01,9.756951589037851136e+02,4.064831530209966672e+02,5.690072678810013684e+01
2.560000000000000000e+02,1.705762343246533774e+01,1.125644826053417546e+03,5.296747861283797647e+02,6.599071849077208185e+01
2.570000000000000000e+02,1.702182902161792555e+01,8.568715414457535644e+02,3.145488693557995816e+02,5.033956928820730781e+01
2.580000000000000000e+02,1.698713552425562057e+01,9.563886001125189296e+02,4.084975684601718626e+02,5.630075763785536935e+01
2.590000000000000000e+02,1.693647428081811768e+01,8.795353757016735017e+02,3.374339428550757134e+02,5.193143278337547031e+01
2.600000000000000000e+02,1.687957278385059823e+01,9.550336273834384428e+02,3.943215688221455366e+02,5.657925349255044978e+01
2.610000000000000000e+02,1.682265566387371791e+01,9.684342476289781416e+02,4.246051674683982924e+02,5.756726327750197925e+01
2.620000000000000000e+02,1.677354280014553467e+01,9.758782707630374489e+02,3.855164180235947242e+02,5.817961550463687814e+01
2.630000000000000000e+02,1.672664024320542708e+01,9.890767970604510992e+02,4.250093769439968128e+02,5.913182699449918545e+01
2.640000000000000000e+02,1.671981056638370688e+01,9.293036621036442284e+02,3.833711810586985393e+02,5.558099228540729797e+01
2.650000000000000000e+02,1.666699541524647543e+01,1.007078181504628787e+03,4.325452923037724986e+02,6.042349904190790255e+01
2.660000000000000000e+02,1.661823302104936673e+01,8.444169506920483173e+02,3.289343504133508986e+02,5.081267964063770393e+01
2.670000000000000000e+02,1.655568857783926617e+01,7.698546267336995470e+02,2.518872046956363420e+02,4.650091254822187636e+01
2.680000000000000000e+02,1.652321454321312544e+01,8.527575026291644917e+02,3.335126848072192729e+02,5.160966108616151615e+01
2.690000000000000000e+02,1.648847189087626219e+01,8.799083053242147798e+02,3.673283034656067230e+02,5.336506082234968318e+01
2.700000000000000000e+02,1.646050564428692198e+01,1.001278861661535871e+03,4.347689764064393216e+02,6.082916790645843008e+01
2.710000000000000000e+02,1.642917359888785001e+01,9.000195846624726528e+02,4.049026860209177698e+02,5.478179284217912226e+01
2.720000000000000000e+02,1.639623141173633414e+01,9.627961921231893712e+02,4.072166717117547137e+02,5.872057840279230589e+01
2.730000000000000000e+02,1.631794881965482702e+01,1.056843493471426655e+03,4.433643526654055336e+02,6.476570708436516099e+01
2.740000000000000000e+02,1.627598645585301540e+01,7.997522833520131371e+02,2.492075853832889152e+02,4.913694696915982263e+01
2.750000000000000000e+02,1.625095898685817630e+01,8.887692202424857442e+02,3.683237678441140588e+02,5.469026295378725422e+01
2.760000000000000000e+02,1.622709497925983868e+01,9.042319895793356181e+02,3.381857090806890369e+02,5.572359012719478244e+01
2.770000000000000000e+02,1.616882252291515343e+01,9.340858942426779095e+02,3.707781359334015292e+02,5.777080507370595797e+01
2.780000000000000000e+02,1.615979651338898648e+01,9.637426097886393563e+02,4.176848014962150160e+02,5.963828869937459132e+01
2.790000000000000000e+02,1.613262590407310881e+01,1.016006232605811988e+03,4.297340856221872514e+02,6.297835446300743456e+01
2.800000000000000000e+02,1.610145383059542112e+01,9.022586270209391159e+02,3.234506959195871332e+02,5.603584847142801095e+01
2.810000000000000000e+02,1.604263092174189609e+01,9.441263796126729630e+02,4.072864811450406251e+02,5.885109395199877014e+01
2.820000000000000000e+02,1.598066446075180025e+01,9.293824093902219374e+02,3.887427523431406939e+02,5.815668126145611438e+01
2.830000000000000000e+02,1.597067218950703094e+01,9.671066278845173656e+02,3.800780239109068361e+02,6.055516113591767180e+01
2.840000000000000000e+02,1.594504856762690359e+01,1.039610638224246941e+03,5.128588792172940884e+02,6.519959056976217937e+01
2.850000000000000000e+02,1.585367075753322297e+01,8.464904549019216802e+02,3.090180610685556530e+02,5.339397214993208962e+01
2.860000000000000000e+02,1.583982021424537479e+01,8.874047765730781521e+02,3.072789130284155021e+02,5.602366469885814126e+01
2.870000000000000000e+02,1.580811537541041645e+01,8.201778284746758345e+02,3.217448022485207275e+02,5.188334023361605318e+01
2.880000000000000000e+02,1.579366795549093894e+01,9.166031451468304567e+02,3.682566535520799107e+02,5.803611597571656233e+01
2.890000000000000000e+02,1.573719356759844423e+01,8.821828777962560935e+02,3.737399229810641827e+02,5.605719177354444582e+01
2.900000000000000000e+02,1.571404719079430734e+01,8.187432125745198164e+02,3.090801616613835563e+02,5.210263165393575946e+01
2.910000000000000000e+02,1.566245945584508625e+01,8.970116814522177719e+02,3.376344170547141061e+02,5.727144475495904885e+01
2.920000000000000000e+02,1.564845629095366775e+01,7.890230404072766532e+02,2.855669128284055773e+02,5.042178127585714975e+01
2.930000000000000000e+02,1.563202969357949890e+01,9.454484610118931869e+02,3.828694399407497713e+02,6.048149085849131268e+01
2.940000000000000000e+02,1.560591912800500403e+01,9.192760855708453391e+02,4.399239373904739523e+02,5.890560357455612461e+01
2.950000000000000000e+02,1.558430412142212873e+01,8.290114453144375375e+02,2.819063424905583020e+02,5.319528153810097848e+01
2.960000000000000000e+02,1.548446378548801938e+01,8.795216182145679795e+02,3.898021002193278264e+02,5.680026317984948747e+01
2.970000000000000000e+02,1.544005536557424030e+01,8.589305137780399946e+02,3.225227936334629248e+02,5.563001514185923924e+01
2.980000000000000000e+02,1.541020980443677679e+01,7.997364512089883419e+02,3.020615386716468720e+02,5.189653232227474433e+01
2.990000000000000000e+02,1.538008431922868269e+01,8.815225514416473516e+02,3.141249808278708997e+02,5.731584646382849257e+01
3.000000000000000000e+02,1.537623154366935019e+01,8.358547832935489623e+02,3.038737576916672651e+02,5.436018447821074062e+01
3.010000000000000000e+02,1.531495977317155521e+01,8.416554007838155940e+02,3.578635314063542978e+02,5.495642255999985792e+01
3.020000000000000000e+02,1.528756127345390503e+01,8.904092610333676703e+02,3.694664992753314436e+02,5.824403546820246191e+01
3.030000000000000000e+02,1.525249424066995374e+01,8.231570338106190547e+02,2.790164487227462473e+02,5.396868347051822923e+01
3.040000000000000000e+02,1.522749435706383636e+01,7.719878142709694657e+02,2.772168895859790609e+02,5.069696932199842365e+01
3.050000000000000000e+02,1.518566366524687794e+01,8.388262473225710210e+02,2.900238600176986665e+02,5.523803673080585952e+01
3.060000000000000000e+02,1.516279499107832507e+01,8.457271676374641629e+02,3.425916867040093052e+02,5.577646918889846717e+01
3.070000000000000000e+02,1.507877327022175429e+01,9.605253888385211667e+02,4.313778500140284677e+02,6.370049947865522455e+01
3.080000000000000000e+02,1.507432382223381317e+01,9.987278843629152334e+02,4.614747191143954410e+02,6.625357768219397769e+01
3.090000000000000000e+02,1.503538563639524739e+01,8.714443524881144185e+02,3.693953860765449804e+02,5.795956110222154223e+01
3.100000000000000000e+02,1.495909000799390043e+01,7.873845220567927754e+02,2.952762595895811160e+02,5.263585696964367600e+01
3.110000000000000000e+02,1.494428124632309185e+01,7.983370441897935734e+02,2.933868164217641379e+02,5.342090603294938234e+01
3.120000000000000000e+02,1.491704924838847113e+01,9.011973937219088384e+02,3.387143654749449979e+02,6.041391824319864412e+01
3.130000000000000000e+02,1.488702463378435858e+01,8.747094367463472508e+02,3.528744102056829774e+02,5.875649824353058648e+01
3.140000000000000000e+02,1.485542959847946598e+01,7.356430992616792537e+02,2.373848489286812367e+02,4.952014981357229573e+01
3.150000000000000000e+02,1.481514014316178951e+01,8.182395746643285293e+02,3.183252170129460978e+02,5.522995845854368469e+01
3.160000000000000000e+02,1.476388987591866808e+01,8.527732939860467241e+02,3.242506479579488428e+02,5.776074606035923154e+01
3.170000000000000000e+02,1.473014518456453281e+01,7.222842316932114954e+02,2.563929314644921078e+02,4.903442719967762287e+01
3.180000000000000000e+02,1.471871185867044396e+01,1.034215402308209377e+03,4.168877062077202140e+02,7.026534741890321811e+01
3.190000000000000000e+02,1.468296615614903011e+01,7.651802952912582896e+02,2.748730646009883571e+02,5.211346856989185738e+01
3.200000000000000000e+02,1.465529790268394272e+01,9.436449935690494613e+02,4.565450051930516224e+02,6.438934232761192789e+01
3.210000000000000000e+02,1.461015161864310841e+01,7.233090184861094940e+02,2.796959021633798557e+02,4.950729036672964867e+01
3.220000000000000000e+02,1.457878741424476488e+01,8.398647453801584106e+02,4.297220894236404547e+02,5.760868318578651071e+01
3.230000000000000000e+02,1.456995772418272495e+01,8.783411905075365667e+02,3.549882497625368387e+02,6.028440213314383556e+01
3.240000000000000000e+02,1.450117579955264091e+01,8.809522436059027086e+02,3.737646370232669142e+02,6.075040091804693532e+01
3.250000000000000000e+02,1.448604495933303937e+01,8.071021453652390392e+02,2.881971977846479831e+02,5.571583876972857752e+01
3.260000000000000000e+02,1.444717236271721816e+01,7.818284425184837119e+02,3.132495674451047876e+02,5.411636428842589908e+01
3.270000000000000000e+02,1.442808244871821088e+01,9.095539856466472202e+02,3.962159085982221427e+02,6.304053146906239391e+01
3.280000000000000000e+02,1.438258729335711017e+01,7.744491975666139751e+02,2.741918825785957097e+02,5.384630607625854992e+01
3.290000000000000000e+02,1.437338141802943525e+01,7.768323712941215717e+02,3.264957163273243168e+02,5.404659827086283030e+01
3.300000000000000000e+02,1.436509867798310580e+01,7.539133299358247768e+02,2.776847211443022729e+02,5.248229384538247899e+01
3.310000000000000000e+02,1.429290609319310867e+01,6.792573484657677909e+02,2.421029504531764189e+02,4.752408950544068489e+01
3.320000000000000000e+02,1.425756381367586911e+01,7.496331553720089005e+02,2.605221325997076747e+02,5.257792741933653957e+01
3.330000000000000000e+02,1.424915223878337223e+01,7.902318206306026696e+02,3.070075099050831682e+02,5.545816392358754143e+01
3.340000000000000000e+02,1.423316993552853305e+01,8.528943111703044906e+02,3.671042435529200247e+02,5.992300485651674791e+01
3.350000000000000000e+02,1.419757494012623589e+01,8.616205288067818628e+02,3.575261650586082851e+02,6.068786623352177401e+01
3.360000000000000000e+02,1.418650305159213332e+01,8.026804967791063063e+02,3.303646883331973640e+02,5.658057478012683816e+01
3.370000000000000000e+02,1.410934761972689166e+01,8.039011677489577323e+02,3.256987381386026073e+02,5.697649454925815604e+01
3.380000000000000000e+02,1.409070315445430666e+01,8.654300284574501347e+02,3.336359055578225252e+02,6.141851254483870548e+01
3.390000000000000000e+02,1.407947109403000852e+01,7.078498506942435142e+02,2.625336670080669705e+02,5.027531545516555411e+01
3.400000000000000000e+02,1.406446538338317076e+01,7.547282689354454988e+02,2.891582073385613398e+02,5.366206594863810864e+01
3.410000000000000000e+02,1.403117817094013731e+01,6.546444425579036306e+02,2.311390886848723483e+02,4.665641292430685638e+01
3.420000000000000000e+02,1.400909154503225373e+01,7.892118848143187506e+02,2.721690985772748377e+02,5.633569330869139691e+01
3.430000000000000000e+02,1.395030808828951763e+01,7.678167857837408974e+02,2.921043657263795694e+02,5.503941424980276764e+01
3.440000000000000000e+02,1.391069082991359274e+01,8.479727108716081148e+02,3.371423121836011205e+02,6.095834644301956473e+01
3.450000000000000000e+02,1.389587598961251835e+01,9.276608937438344356e+02,4.314977379692502382e+02,6.675800031874794627e+01
3.460000000000000000e+02,1.387914168700086215e+01,7.933777653252042228e+02,3.188934540218696156e+02,5.716331623505782744e+01
3.470000000000000000e+02,1.381471891652108752e+01,7.721066370811224715e+02,2.767049572262899346e+02,5.589014454414678568e+01
3.480000000000000000e+02,1.377234746276571009e+01,7.695006652042709447e+02,2.858093931535946695e+02,5.587287623149632054e+01
3.490000000000000000e+02,1.375125694441934243e+01,8.336575407302789245e+02,3.691588922222912856e+02,6.062409742613392183e+01
3.500000000000000000e+02,1.374645009974553922e+01,7.813628602758959687e+02,3.037102044377851371e+02,5.684106475535526215e+01
3.510000000000000000e+02,1.372374122375099681e+01,7.529043621911880564e+02,3.114894924467905639e+02,5.486145140132589404e+01
3.520000000000000000e+02,1.368723966069471309e+01,8.240602763461386076e+02,2.826606271650007329e+02,6.020646213367410127e+01
3.530000000000000000e+02,1.365643398053030033e+01,8.289346704342375460e+02,3.837264115829585762e+02,6.069920387826227426e+01
3.540000000000000000e+02,1.365149430274389530e+01,8.287855021761399712e+02,3.330572842805366918e+02,6.071024049063679939e+01
3.550000000000000000e+02,1.359325873794019834e+01,7.025391254114858839e+02,2.860229676042478104e+02,5.168290686990501825e+01
3.560000000000000000e+02,1.357870893108722932e+01,7.912365505203447356e+02,3.112486063243384820e+02,5.827038156100982746e+01
3.570000000000000000e+02,1.353562677893154031e+01,7.197930296360120792e+02,2.796288422492060590e+02,5.317766523796176159e+01
3.580000000000000000e+02,1.351735649052687194e+01,9.237124054293888094e+02,3.960399120785228888e+02,6.833528479305385872e+01
3.590000000000000000e+02,1.349638459139894486e+01,7.255050215118315009e+02,2.652051276909102739e+02,5.375550886229083858e+01
3.600000000000000000e+02,1.345089671985787838e+01,7.148349233106306428e+02,2.875470889423211815e+02,5.314403479548711573e+01
3.610000000000000000e+02,1.341494536790990111e+01,7.973294163728598960e+02,3.308425719284513207e+02,5.943590484387390660e+01
3.620000000000000000e+02,1.338378827078934741e+01,8.293383115438087998e+02,3.268933252396417402e+02,6.196588699433274883e+01
3.630000000000000000e+02,1.336052665949549478e+01,6.742212876496698755e+02,2.385038516057258846e+02,5.046367593379953576e+01
3.640000000000000000e+02,1.333882251196122759e+01,9.113094230692524889e+02,3.996980942912336445e+02,6.832008014590947198e+01
3.650000000000000000e+02,1.330749971220829764e+01,6.522693586334207794e+02,2.418563709629444247e+02,4.901516984704714730e+01
3.660000000000000000e+02,1.328913013907253315e+01,8.959267492139227897e+02,4.506861122928665395e+02,6.741801305562734115e+01
3.670000000000000000e+02,1.326466310338645016e+01,6.707313869921788410e+02,2.388822892993768221e+02,5.056527872320722850e+01
3.680000000000000000e+02,1.321591398677700901e+01,7.476731307402701532e+02,2.794955994601435805e+02,5.657369830708217506e+01
3.690000000000000000e+02,1.320782045503484525e+01,7.323359509246453172e+02,2.892089017613687361e+02,5.544714613723247254e+01
3.700000000000000000e+02,1.317743593989581363e+01,7.206990851412119810e+02,2.813716491929503150e+02,5.469190580234459276e+01
3.710000000000000000e+02,1.315436674687337337e+01,7.801965092902898959e+02,3.159675033392391015e+02,5.931083755709735783e+01
3.720000000000000000e+02,1.311781524085177786e+01,6.602574259466344984e+02,2.783000222160893600e+02,5.033288042435960108e+01
3.730000000000000000e+02,1.308598109787796027e+01,7.803216801036364814e+02,3.230514321471115409e+02,5.963035360261788043e+01
3.740000000000000000e+02,1.305572846240691298e+01,7.898554567099488395e+02,3.075329314368475480e+02,6.049876565557289609e+01
3.750000000000000000e+02,1.302604686667457123e+01,8.122302172522535102e+02,3.248679524447882727e+02,6.235431405749335454e+01
3.760000000000000000e+02,1.299614035298813519e+01,8.116358186704459285e+02,3.139364366682901277e+02,6.245206627703360169e+01
3.770000000000000000e+02,1.295103442198346855e+01,8.487919672578758536e+02,4.022479133479376969e+02,6.553854615791239269e+01
3.780000000000000000e+02,1.291346266290957878e+01,6.861772630536211182e+02,2.508075389714344681e+02,5.313658164083900459e+01
3.790000000000000000e+02,1.290870870233516321e+01,7.472189585290398099e+02,3.013807736404794468e+02,5.788487258945344394e+01
3.800000000000000000e+02,1.288685890146327750e+01,7.718870477469117759e+02,3.384416527881840011e+02,5.989722194128047050e+01
3.810000000000000000e+02,1.286315811795905262e+01,8.677472279333491088e+02,3.945474006854408913e+02,6.745988970794297757e+01
3.820000000000000000e+02,1.285376137137742880e+01,9.493341605164469001e+02,4.848018687493861307e+02,7.385652596837611839e+01
3.830000000000000000e+02,1.280095245467624210e+01,8.180416998295906978e+02,3.994479735976868255e+02,6.390475261321329015e+01
3.840000000000000000e+02,1.275842358773856944e+01,8.077826984510425063e+02,3.848487025444370602e+02,6.331367608983909179e+01
3.850000000000000000e+02,1.274420731708464416e+01,7.921601085757588407e+02,3.825069784556189916e+02,6.215844492060357140e+01
3.860000000000000000e+02,1.273616336402176508e+01,6.958356213162272752e+02,2.693389769245594039e+02,5.463463379261332165e+01
3.870000000000000000e+02,1.270541995597875129e+01,7.031449815424937242e+02,2.495228099022779702e+02,5.534212831836517665e+01
3.880000000000000000e+02,1.269597715363604351e+01,7.322482348854566681e+02,2.787406536579577505e+02,5.767561063039134694e+01
3.890000000000000000e+02,1.265158531582146217e+01,7.012737609724496224e+02,2.776256760590690078e+02,5.542971441653801890e+01
3.900000000000000000e+02,1.262183902337764252e+01,7.436573135136457040e+02,3.109090980344404329e+02,5.891830121872690285e+01
3.910000000000000000e+02,1.258343021130718853e+01,7.446064887279936784e+02,2.726573525269790252e+02,5.917357002217940476e+01
3.920000000000000000e+02,1.257608381910034723e+01,6.442360125817469907e+02,2.170175858466611487e+02,5.122707687454277448e+01
3.930000000000000000e+02,1.253787279093201334e+01,6.372434839385485930e+02,2.254798084883209697e+02,5.082548647322641955e+01
3.940000000000000000e+02,1.250889978206079611e+01,7.516625668291169404e+02,3.492886406915764610e+02,6.009022215583561177e+01
3.950000000000000000e+02,1.247734257762887822e+01,7.228913905405113383e+02,2.812897783371141713e+02,5.793632626843250932e+01
3.960000000000000000e+02,1.246422676945724639e+01,6.927573131315002684e+02,2.969087702416774732e+02,5.557964613007970200e+01
3.970000000000000000e+02,1.242305342614945474e+01,8.105917673550444533e+02,3.465051493784642958e+02,6.524899632555863604e+01
3.980000000000000000e+02,1.240769532514934248e+01,6.147861132840137088e+02,2.334655987001181074e+02,4.954877575353535235e+01
3.990000000000000000e+02,1.238602174926826116e+01,7.935296893478359834e+02,3.283828113258952612e+02,6.406655061740998747e+01
4.000000000000000000e+02,1.236930885831372784e+01,7.007364236486104119e+02,2.657453640427004302e+02,5.665121888985960652e+01
4.010000000000000000e+02,1.232892742459274515e+01,8.174317990653687502e+02,3.801393750768249333e+02,6.630193940754506343e+01
4.020000000000000000e+02,1.229769030575397082e+01,6.818172556240440372e+02,2.648178805913324823e+02,5.544270823806876081e+01
4.030000000000000000e+02,1.227083614003187861e+01,9.033723464333266975e+02,4.769739590672833174e+02,7.361946130844347636e+01
4.040000000000000000e+02,1.225322674294834968e+01,7.858847789639215762e+02,3.079927718854506224e+02,6.413696534394036064e+01
4.050000000000000000e+02,1.221030840531081196e+01,6.963035187367732988e+02,3.116787549988234787e+02,5.702587482834746169e+01
4.060000000000000000e+02,1.220054947820781166e+01,7.440106748726332171e+02,3.129272620945429821e+02,6.098173497853999692e+01
4.070000000000000000e+02,1.217728808065876400e+01,8.719633586192856001e+02,4.404763386076795086e+02,7.160570997776002855e+01
4.080000000000000000e+02,1.215239898724116507e+01,6.554259256776797429e+02,2.783359020103244461e+02,5.393387152329454182e+01
4.090000000000000000e+02,1.213509915382691595e+01,6.295162091027293627e+02,2.272613629089195797e+02,5.187565434141554732e+01
4.100000000000000000e+02,1.209549228810083754e+01,7.012316148509373761e+02,3.043469937216958670e+02,5.797462378119052318e+01
4.110000000000000000e+02,1.206222199948649276e+01,6.962066377692406149e+02,2.806437304299706739e+02,5.771794266420226904e+01
4.120000000000000000e+02,1.204464289400645960e+01,6.382897358874450902e+02,2.552504293883833100e+02,5.299366212053200087e+01
4.130000000000000000e+02,1.203562609568072439e+01,8.222318429222626719e+02,4.204438298830105509e+02,6.831649939817758366e+01
4.140000000000000000e+02,1.200102852595177616e+01,6.734013955889847693e+02,2.634646532664091865e+02,5.611197358066264229e+01
4.150000000000000000e+02,1.198722611388043191e+01,6.332425544725243753e+02,2.251477973463912008e+02,5.282644612328372347e+01
4.160000000000000000e+02,1.196013588028077734e+01,6.939099760394180976e+02,2.743614633949241579e+02,5.801856960366973937e+01
4.170000000000000000e+02,1.193051081945593950e+01,5.821661743352785834e+02,2.080129699903530138e+02,4.879641644395464084e+01
4.180000000000000000e+02,1.191498684134014141e+01,6.965460495508345957e+02,2.684916072463830119e+02,5.845965747390539491e+01
4.190000000000000000e+02,1.190444122302456087e+01,8.357866737029493152e+02,4.120239699050873128e+02,7.020797180185505226e+01
4.200000000000000000e+02,1.187858528033654792e+01,6.374142243318133296e+02,2.208738989242538651e+02,5.366078613645765216e+01
4.210000000000000000e+02,1.184814014685676220e+01,8.301699700296010178e+02,3.837127608125684901e+02,7.006753462903964191e+01
4.220000000000000000e+02,1.182553857986621537e+01,6.627939592031050324e+02,2.455624079990647886e+02,5.604767636812388787e+01
4.230000000000000000e+02,1.181821421116620918e+01,6.652476288486079739e+02,2.540683047150798757e+02,5.629002969163155967e+01
4.240000000000000000e+02,1.177515543486886429e+01,6.783233786914224765e+02,2.963272240859445787e+02,5.760632056565091830e+01
4.250000000000000000e+02,1.175861218406415887e+01,5.992058866350697599e+02,2.259825602271672267e+02,5.095889525527022812e+01
4.260000000000000000e+02,1.173531081156843570e+01,6.541236755721168947e+02,2.406544134503183159e+02,5.573978278677500242e+01
4.270000000000000000e+02,1.172862000116801973e+01,6.357770006076632399e+02,2.705793094021532852e+02,5.420731514401080631e+01
4.280000000000000000e+02,1.167605068100478505e+01,5.497537736284654102e+02,1.855771835001279157e+02,4.708388038455792923e+01
4.290000000000000000e+02,1.167217014147205667e+01,7.673731691381614155e+02,2.927752403849274287e+02,6.574382996797052670e+01
4.300000000000000000e+02,1.165124331562173410e+01,7.185938520037823309e+02,2.761649487192444212e+02,6.167529357491893194e+01
4.310000000000000000e+02,1.164759814402610694e+01,5.650464851226779501e+02,2.020998341981801616e+02,4.851184580165847393e+01
4.320000000000000000e+02,1.160873265293454359e+01,6.331589548229351294e+02,2.461720577181769158e+02,5.454160878301219384e+01
4.330000000000000000e+02,1.159256482635150221e+01,8.714117661179450351e+02,4.633050249189670922e+02,7.516988510921289901e+01
4.340000000000000000e+02,1.154576944275142658e+01,7.453707602506584635e+02,3.657524532290786965e+02,6.455791135848561169e+01
4.350000000000000000e+02,1.152200601374938316e+01,6.353079711249687307e+02,2.353222015357584382e+02,5.513865991450153814e+01
4.360000000000000000e+02,1.148958956875678794e+01,6.034734965250880805e+02,2.339740481433410935e+02,5.252350337788314505e+01
4.370000000000000000e+02,1.147482798852102803e+01,7.058262547403144254e+02,2.810407016624362200e+02,6.151083532113906926e+01
4.380000000000000000e+02,1.147175239766977306e+01,6.987035310547915969e+02,2.601854285700057972e+02,6.090643406814789529e+01
4.390000000000000000e+02,1.142444828865999185e+01,5.500166514398607660e+02,1.875542083810742042e+02,4.814382607743186782e+01
4.400000000000000000e+02,1.138729199462371078e+01,5.668704431641715473e+02,2.106969667385898788e+02,4.978097017550866354e+01
4.410000000000000000e+02,1.138043919616675304e+01,6.923843294778533846e+02,2.841897628877737816e+02,6.083986017965524695e+01
4.420000000000000000e+02,1.136420931207397267e+01,7.084560444818805536e+02,2.898932565102863350e+02,6.234098871526214936e+01
4.430000000000000000e+02,1.134585343164999571e+01,6.026189393114105997e+02,2.131899403868742411e+02,5.311358400156711923e+01
4.440000000000000000e+02,1.131609616303054366e+01,6.190649193399078740e+02,2.288201542247396105e+02,5.470657993897050630e+01
4.450000000000000000e+02,1.129977319156489202e+01,6.760925373833522372e+02,2.504483547578610114e+02,5.983239892709040930e+01
4.460000000000000000e+02,1.126756907528540275e+01,6.451043005202976701e+02,2.633197793062732899e+02,5.725319243307655626e+01
4.470000000000000000e+02,1.125149584422145388e+01,8.028940416794688417e+02,3.573088929459023007e+02,7.135887110439803394e+01
4.480000000000000000e+02,1.123836646566065234e+01,5.937040507238128839e+02,2.229943034831108264e+02,5.282832274048929122e+01
4.490000000000000000e+02,1.122198492266110748e+01,6.103166336485065813e+02,2.259598920741593702e+02,5.438580053837571171e+01
4.500000000000000000e+02,1.121216463577235167e+01,8.961477020998333956e+02,4.793512423845855324e+02,7.992637739555472365e+01
4.510000000000000000e+02,1.117654643168410011e+01,7.185619781715225827e+02,3.129603063727777226e+02,6.429195123589251182e+01
4.520000000000000000e+02,1.114814311094714228e+01,8.401723323607700422e+02,4.161273682467199819e+02,7.536432964658894207e+01
4.530000000000000000e+02,1.111771486678888721e+01,6.313903959906814407e+02,2.483769841895268939e+02,5.679138236192640932e+01
4.540000000000000000e+02,1.110332853210119097e+01,6.615774371518234602e+02,2.474207809978927344e+02,5.958370368300961673e+01
4.550000000000000000e+02,1.108700130810586160e+01,6.226928183032819106e+02,2.415393438223784983e+02,5.616422339988563550e+01
4.560000000000000000e+02,1.106892183465576807e+01,6.218734312172919090e+02,2.574054086026238224e+02,5.618193357100633278e+01
4.570000000000000000e+02,1.101269402886879512e+01,6.113283505157594391e+02,2.412880858151237362e+02,5.551124447053706490e+01
4.580000000000000000e+02,1.100618701377035791e+01,6.170623926210325862e+02,2.266355475543412297e+02,5.606504703663465250e+01
4.590000000000000000e+02,1.096840212677304471e+01,6.570741784821710780e+02,2.397320289164773044e+02,5.990609852626595710e+01
4.600000000000000000e+02,1.094794556196364432e+01,6.031428015114177015e+02,2.500813790755588286e+02,5.509187071653988710e+01
4.610000000000000000e+02,1.092950114341392620e+01,5.798671655668802032e+02,2.091776464466143466e+02,5.305522712866962110e+01
4.620000000000000000e+02,1.090460887822464109e+01,6.588560353901855251e+02,2.992031739119666440e+02,6.041996028907114891e+01
4.630000000000000000e+02,1.089363744127705225e+01,7.102796139683699721e+02,2.927571720478979387e+02,6.520132671912243438e+01
